MSSubClass,LotFrontage,LotArea,SalePrice,LotArea_m^2,Price_per_m^2,ZoningScore,SubClassScore,LotAreaNorm,PDI,Price_per_m^2_norm,EVI,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn
20,88.0,11394,394432,1058.536782,372.6200229478658,0.8350439463269663,0.1052631578947368,0.0471803500899763,0.3797506309262005,0.3535014512185938,0.4483165410863342,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,60.0,8123,179000,754.651069,237.19571514977872,0.8350439463269663,0.3157894736842105,0.0318913739512491,0.4383218328214245,0.2196492785973225,0.4234957179335933,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
50,50.0,5000,127000,464.515,273.40344230003336,0.8350439463269663,0.2631578947368421,0.0172941643880436,0.4181531962682522,0.2554366717436527,0.4308630987172847,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,60.0,7200,187750,668.9016,280.684034841597,1.0,0.1052631578947368,0.0275771810512047,0.4398521016837824,0.2626327441881322,0.4523690036730134,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,79.0,9245,213500,858.888235,248.577162079767,0.8350439463269663,0.3157894736842105,0.0371357124494613,0.4398951343708881,0.2308985987815837,0.4291203780257239,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
45,60.0,9000,76000,836.127,90.8952826544293,0.4088607850849038,0.2368421052631578,0.0359905583210638,0.245394113109228,0.0750472417596584,0.2075502774579319,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,83.46153846153847,53107,240000,4933.799621,48.64405092141864,0.8350439463269663,0.3157894736842105,0.2421510201219939,0.501399726672648,0.0332865028248115,0.3303143300473378,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
120,43.0,3182,192000,295.617346,649.488274615658,0.8350439463269663,0.631578947368421,0.0087966533454859,0.5261302587449587,0.6271555508270715,0.6904067487853098,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
50,58.0,8410,81000,781.31423,103.67147671174504,0.8350439463269663,0.2631578947368421,0.0332328402159433,0.4229347990166222,0.0876751175096487,0.3469823216002827,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
80,72.0,7200,125000,668.9016,186.87352519413915,0.8350439463269663,0.4210526315789473,0.0275771810512047,0.4686065223198322,0.169911276859367,0.4196793486435629,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,93.0,9382,191000,871.615946,219.13320984607137,0.8350439463269663,0.1052631578947368,0.0377760639416672,0.3769293450817078,0.2017964601691185,0.3724640455615965,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,96.0,12474,426000,1158.872022,367.5988305117612,0.8350439463269663,0.3157894736842105,0.0522283764518918,0.4444229335716173,0.3485385495973858,0.4879403534336248,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
50,50.0,8405,119000,780.849715,152.39808341352855,0.8350439463269663,0.2631578947368421,0.033209469723527,0.4229277878688973,0.1358360590536161,0.3710627923722664,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,71.0,12209,215000,1134.252727,189.5521120488344,0.8350439463269663,0.3157894736842105,0.0509897403538292,0.4440513427421985,0.1725587681102753,0.3999504626900696,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,76.46236559139786,8339,106500,774.718117,137.4693551925803,0.8350439463269663,0.1052631578947368,0.0329009792236322,0.3754668196662972,0.1210806378198911,0.3321061343869828,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
30,57.509803921568626,7446,100000,691.755738,144.55969716871363,0.8350439463269663,0.1578947368421052,0.0287270092780854,0.3900041023668438,0.1280886683098697,0.3461364654214458,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
50,60.0,10134,109000,941.479002,115.77528523572956,0.8350439463269663,0.2631578947368421,0.041290986001075,0.4253522427521616,0.0996384134220985,0.3529639695565076,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,68.0,9571,129000,889.174613,145.07836606441663,0.8350439463269663,0.1052631578947368,0.0386594685550024,0.3771943664657083,0.1286013159998577,0.3358664734769662,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,60.0,7200,123000,668.9016,183.8835487910329,0.8350439463269663,0.1052631578947368,0.0275771810512047,0.373869680214569,0.1669560109684104,0.3550438209612425,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,69.0,7590,169500,705.13377,240.37992110348085,0.8350439463269663,0.3157894736842105,0.0294000794596742,0.437574444473952,0.2227965192360717,0.4250693382529679,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
30,60.0,8967,67000,833.061201,80.42626390422905,0.3712831948941708,0.1578947368421052,0.0358363130711164,0.2066325929316348,0.06469975741426,0.1753137845438023,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,65.0,8125,241000,754.836875,319.27428028738,1.0,0.3157894736842105,0.0319007221482156,0.5043070587497278,0.300774997073837,0.5135453932737606,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
120,38.0,14963,245500,1390.107589,176.60503542506737,0.8350439463269663,0.631578947368421,0.0638622075767136,0.542649925014327,0.1597619935624657,0.456709970153007,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,65.0,8767,164990,814.480601,202.570816048202,0.8350439463269663,0.1052631578947368,0.0349014933744654,0.3760669739115472,0.1854263385144505,0.3642789847342625,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
30,60.0,10200,108000,947.6106,113.97086524781382,0.8350439463269663,0.1578947368421052,0.0415994765009698,0.3938658425337091,0.0978549408710416,0.3310196017020317,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,93.0,12090,258000,1123.19727,229.7014130029002,0.8350439463269663,0.3157894736842105,0.0504335226343219,0.4438844774263463,0.2122419774934795,0.4197920673816717,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,79.87755102040816,10364,168000,962.846692,174.48260600141316,0.8350439463269663,0.3157894736842105,0.0423660286522237,0.4414642292317168,0.1576642033340305,0.3925031803019473,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,74.4375,9991,150000,928.193873,161.60416952030454,0.8350439463269663,0.1052631578947368,0.0406225899179695,0.3777833028745985,0.1449352720883079,0.3440334515211912,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
50,51.0,10480,115000,973.62344,118.11548004637194,0.8350439463269663,0.2631578947368421,0.0429082240762812,0.4258374141747235,0.1019514410081692,0.3541204833495429,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
70,63.0,15576,177000,1447.057128,122.31721649070928,0.8350439463269663,0.3684210526315789,0.0667274299469489,0.4645621233043449,0.1061043996682575,0.3772495942585344,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,109.0,14154,280000,1314.949062,212.9360049689895,0.8350439463269663,0.3157894736842105,0.0600808619037603,0.4467786792071778,0.1956711983866228,0.4115066778282434,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,85.0,10800,339750,1003.3524,338.61482765178016,1.0,0.3157894736842105,0.0444039355909229,0.50805802278254,0.3198910208254174,0.5231034051495508,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,68.0,9571,60000,889.174613,67.47830979740309,0.8350439463269663,0.1052631578947368,0.0386594685550024,0.3771943664657083,0.0519021155700559,0.2975168732620653,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
190,100.0,34650,145000,3219.08895,45.043800358483416,0.8350439463269663,1.0,0.1558811844165556,0.6807819338557533,0.0297280474214556,0.4653772076088177,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
