,MSSubClass,LotFrontage,LotArea,SalePrice,LotArea_m^2,Price_per_m^2,ZoningScore,SubClassScore,LotAreaNorm,PDI,Price_per_m^2_norm,EVI,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn
414,60,59.0,9042,192000,840.028926,228.5635578220553,0.7956049338860387,0.3157894736842105,0.0361868704573605,0.4238348767968868,0.2111173316262727,0.40739804071579,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
415,20,73.0,10921,94750,1014.593663,93.38713955677449,0.7956049338860387,0.1052631578947368,0.0449695015073967,0.3633117713750556,0.0775101707984947,0.2984891971440063,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
416,20,86.0,13286,320000,1234.309258,259.25431404323143,0.7956049338860387,0.1052631578947368,0.0560237444202949,0.366628044248925,0.2414518001303993,0.3804600118099586,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
417,20,80.0,9920,128000,921.59776,138.88922646686987,0.7956049338860387,0.1052631578947368,0.0402907289256584,0.3619081396005341,0.1224840258674014,0.3209761246784596,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
418,20,65.0,6993,135000,649.670679,207.7975878606644,0.7956049338860387,0.1052631578947368,0.0266096426651709,0.3578038137223878,0.190592432949556,0.355030328219537,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
419,90,64.0,7018,118964,651.993254,182.4620105655265,0.7956049338860387,0.4736842105263157,0.0267264951272523,0.468365185250486,0.1655509753212508,0.4161938099317002,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
420,180,21.0,1890,81000,175.58667,461.31064505067496,0.3107389240247977,0.9473684210526316,0.0027577181051204,0.4093334113572447,0.4411624675650316,0.5032765952004814,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
421,160,21.0,2217,88000,205.965951,427.2550854776963,0.3107389240247977,0.8421052631578947,0.0042861483091448,0.3782129930500309,0.4075022575717654,0.465393858624901,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
422,20,108.0,13173,325000,1223.811219,265.5638344822201,0.7956049338860387,0.1052631578947368,0.0554955712916871,0.3664695923103427,0.2476880736080982,0.3835781485488081,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
423,20,75.0,7875,139950,731.611125,191.2901474810132,0.7956049338860387,0.1052631578947368,0.0307321975274019,0.3590405801810571,0.1742766267611516,0.3468724251253348,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
424,20,75.0,9986,147000,927.729358,158.45138318884588,0.7956049338860387,0.1052631578947368,0.0405992194255532,0.3620006867505025,0.1418190863227097,0.3306436549061138,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
425,20,118.0,13704,205000,1273.142712,161.01886934416194,0.7956049338860387,0.1052631578947368,0.0579775175862955,0.3672141761987252,0.1443567666376534,0.3319124950635857,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
426,80,70.0,7910,127000,734.8627299999999,172.82139209863047,0.7956049338860387,0.4210526315789473,0.0308957909743158,0.4538265003203944,0.1560222743945993,0.4009031436789007,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
427,160,24.0,2645,174000,245.728435,708.0987595106769,1.0,0.8421052631578947,0.006286662459978,0.6545175776853619,0.6850856290319483,0.8109638671475531,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
428,20,93.0,9382,191000,871.615946,219.13320984607137,0.7956049338860387,0.1052631578947368,0.0377760639416672,0.3611537401053367,0.2017964601691185,0.3606323418293182,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
429,160,21.0,1680,89500,156.07704,573.4347601671584,0.3107389240247977,0.8421052631578947,0.0017761574236369,0.3774599957843785,0.5519849384759061,0.5376351990769713,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
430,30,50.0,9340,113000,867.71402,130.22723777126478,0.7956049338860387,0.1578947368421052,0.0375797518053705,0.3768843201486582,0.1139225938395833,0.3272217244540243,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
431,75,60.0,8400,179500,780.3851999999999,230.0146132961005,0.7956049338860387,0.3947368421052631,0.0331860992311108,0.4466188559553277,0.212551541857456,0.4239046195155923,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
432,20,80.0,10386,305900,964.890558,317.03077355639334,0.7956049338860387,0.1052631578947368,0.0424688588188553,0.3625615785684931,0.2985575351195124,0.4090128793045152,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
433,20,74.0,8536,155000,793.020008,195.45534593876224,0.7956049338860387,0.1052631578947368,0.0338217766248334,0.3599674539102866,0.1783934716026237,0.3489308475460708,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
434,20,77.0,8335,93000,774.346505,120.1012717168524,0.7956049338860387,0.1052631578947368,0.0328822828296992,0.3596856057717463,0.1039141797054445,0.3116912015974812,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
435,20,110.0,14442,257500,1341.705126,191.91996438716745,0.7956049338860387,0.1052631578947368,0.0614270022669377,0.3682490216029179,0.1748991321489439,0.3471836778192309,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
436,50,82.14285714285714,159000,277000,14771.577,18.75222936589641,0.7956049338860387,0.2631578947368421,0.7371053308093202,0.6183209412182642,0.0037416941869156,0.2931839062066378,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
437,60,80.0,14000,328000,1300.642,252.1831526277023,0.7956049338860387,0.3157894736842105,0.059361050737339,0.4307871308808803,0.2344627275346917,0.4190707386699995,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
438,60,100.0,9500,165000,882.5785,186.9522087836946,0.7956049338860387,0.3157894736842105,0.0383276075626913,0.424477097928486,0.1699890470143923,0.3868338984098498,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
439,20,69.0,7599,129500,705.969897,183.4355835146892,0.7956049338860387,0.1052631578947368,0.0294421463460235,0.3586535648266436,0.1665132461023946,0.3429907347959562,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
440,60,69.0,9337,204750,867.435311,236.04065617753025,0.7956049338860387,0.3157894736842105,0.0375657295099207,0.4242485345126549,0.2185076286568135,0.4110931892310604,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
441,70,79.0,11526,191000,1070.799978,178.3713148339269,0.7956049338860387,0.3684210526315789,0.047797331089766,0.443107488670819,0.161507768306868,0.3931195748455613,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
442,20,70.0,10552,165500,980.312456,168.82372450442475,0.7956049338860387,0.1052631578947368,0.0432447591670756,0.3627943486729592,0.1520710155578186,0.3357696195236683,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
443,60,58.0,10852,173000,1008.183356,171.59577072010302,0.7956049338860387,0.3157894736842105,0.0446469887120521,0.4263729122732942,0.1548108812038615,0.3792448155045844,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
444,50,50.0,8600,119500,798.9658,149.5683544902673,0.3107389240247977,0.2631578947368421,0.0341209189277618,0.2134792137093003,0.133039180336152,0.2123728463228837,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
445,20,73.0,9855,127500,915.559065,139.2591749391941,0.7956049338860387,0.1052631578947368,0.0399869125242468,0.3618169946801106,0.1228496796232423,0.3211589515563801,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
446,70,60.0,10800,159500,1003.3524,158.96707876514773,0.3107389240247977,0.3684210526315789,0.0444039355909229,0.2481430660766696,0.1423287952104383,0.2380702853389742,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
